ID,latitude,longitude,sat,dist
26918,-6.717161923968511,-65.91958836343686,ST2,1069.28
26919,-6.664880341217473,-68.24401598114873,ST5,1323.15
26920,-8.712764210162824,-55.30798613965739,ST4,405.30
26921,-6.943628403032119,-55.296254546933085,ST3,225.05
26922,-8.5429090160958,-59.814247650863166,ST1,530.08
26923,-7.2688481598421255,-63.39442912907434,ST2,809.26
26924,-4.0391357522553815,-63.022893077680884,ST2,749.22
26925,-1.9343081449668098,-57.35014014053563,ST2,381.57
26926,-6.810911591215268,-66.68396799791502,ST1,1154.31
26927,-8.16047630648309,-51.76351214129156,ST1,604.32
26928,-4.638285928475368,-59.04361644392243,ST2,303.47
26929,-5.972007384089463,-57.06414046780928,ST2,113.47
26930,-1.5840574205185263,-53.50891245851031,ST1,514.19
26931,-2.754764529206721,-54.66300581507028,ST4,333.28
26932,-7.504063875154941,-66.73297010284128,ST5,1173.10
26933,-5.131463502360979,-66.11437977044429,ST2,1079.37
26934,-6.458403196553617,-55.39923863535085,ST3,174.23
26935,-9.997178955243568,-69.55313919280067,ST4,1546.68
26936,-1.151162642398214,-54.62208461101319,ST3,492.48
26937,-8.932957127489786,-64.78076795909416,ST2,1015.71
26938,-9.734744958347122,-60.2821180265548,ST5,661.68
26939,-1.4448295353650966,-67.90414328326128,ST5,1347.52
26940,-3.733979079784061,-68.13721758916223,ST4,1315.10
26941,-9.197137344581783,-69.16098948699086,ST1,1478.52
26942,-6.606994869062864,-51.47238074380307,ST5,562.89
26943,-8.414824422179883,-67.17022896639692,ST3,1244.18
26944,-8.300535999666188,-51.63889729098143,ST4,624.27
26945,-2.126303964077855,-61.99461171107782,ST5,712.96
26946,-9.304264606738167,-61.02781976944165,ST5,685.59
26947,-8.336463949502857,-66.74813514001369,ST3,1197.14
26948,-3.589400902544969,-67.98706843057506,ST1,1300.86
26949,-1.1587274030549715,-66.16822703887564,ST3,1177.96
26950,-1.3087854038688462,-60.790312155638546,ST4,656.02
26951,-7.912463516380063,-61.96130081802208,ST2,686.39
26952,-4.067726134999645,-60.95109850789996,ST5,523.93
26953,-1.1772231780260363,-52.08860236382149,ST1,654.21
26954,-3.363359368482853,-64.6489930935627,ST4,941.18
26955,-9.784404011302316,-57.91897391355981,ST4,535.25
26956,-2.9167061904262725,-64.56090885799824,ST2,944.15
26957,-3.628457173809122,-61.94753477019957,ST4,643.46
26958,-9.553185786166134,-67.61423072474311,ST3,1330.03
26959,-2.709156824112357,-53.30264404713755,ST5,440.14
26960,-6.708173302050453,-66.41752315948521,ST3,1123.57
26961,-6.0256229279862925,-55.685095406770685,ST5,116.95
26962,-2.387948946436927,-68.97527835777399,ST1,1433.71
26963,-4.941532261531743,-63.498831903614516,ST5,790.42
26964,-3.843471102336851,-63.030212275502976,ST1,754.24
26965,-8.512639168370693,-54.95232647948611,ST4,397.78
26966,-4.104253818877148,-65.15556098659198,ST1,981.80
26967,-6.263144525909828,-61.90736179027127,ST2,623.68
26968,-4.630914555571403,-53.16774380709194,ST5,360.58
26969,-4.9152202063442685,-61.40511186108432,ST5,558.97
26970,-1.8568134928933642,-68.79993694447005,ST4,1429.40
26971,-7.991778755802544,-56.144659041408104,ST1,308.87
26972,-9.61821805321804,-56.34239990014146,ST4,488.75
26973,-7.992474664590285,-55.33023942510848,ST5,328.60
26974,-7.261293918907141,-69.15717181834405,ST2,1431.62
26975,-1.210775016960671,-64.3841125814489,ST2,995.35
26976,-5.830570215242582,-57.31674449929438,ST3,124.88
26977,-3.3513323150625496,-62.02890137629272,ST5,661.28
26978,-9.14254373183252,-61.70876307831256,ST5,732.80
26979,-8.332338943747917,-67.16539996981886,ST1,1241.19
26980,-1.6202717674120795,-62.79322486447189,ST1,817.89
26981,-2.8806367276809217,-59.47437496191671,ST5,431.90
26982,-3.0910093042869358,-65.17403366228987,ST1,1004.92
26983,-2.5784692664713527,-54.471253587405045,ST2,361.56
26984,-9.41131653433675,-64.73384877209804,ST4,1033.35
26985,-1.5625905867715577,-61.19669738677183,ST5,672.94
26986,-1.7174668583406731,-51.85204042825596,ST4,634.88
26987,-8.30379438970094,-51.49379414244926,ST2,637.93
26988,-6.911097712436113,-64.40141291980945,ST4,907.86
26989,-6.614537579163768,-66.00699775794476,ST4,1077.24
26990,-2.6709170604179935,-67.0187484463927,ST1,1215.01
26991,-9.53219897056271,-56.73642436733152,ST5,480.89
26992,-8.14653586460557,-51.8096727376702,ST2,599.20
26993,-9.644333432135339,-55.528155365183295,ST2,500.28
26994,-1.4375789012996556,-62.6660046107835,ST1,815.95
26995,-9.707475128081263,-57.49566166273218,ST4,513.92
26996,-4.643810912822013,-51.73792351470318,ST4,516.95
26997,-9.741854551219088,-55.13778633992446,ST2,520.46
26998,-9.726412152464055,-51.9232331925715,ST3,700.54
26999,-4.195475344452606,-52.18732252989264,ST2,477.16
27000,-9.943723215981592,-68.91376915542291,ST2,1478.69
27001,-2.379326786759001,-60.33770382649617,ST4,542.15
27002,-6.14397371464774,-61.89647263003247,ST5,620.23
27003,-7.314059537288326,-67.38706489283668,ST3,1239.86
27004,-1.6438765450138284,-54.32916279422518,ST5,457.79
27005,-6.893768686541297,-55.75257014320457,ST2,197.86
27006,-6.812910097920065,-60.04858983556933,ST2,443.75
27007,-9.01522735174277,-51.64588230625516,ST4,670.20
27008,-1.9681124059395554,-59.96373800732694,ST2,538.68
27009,-9.242783706110977,-58.916585648000925,ST5,528.03
27010,-6.283904420737813,-51.74150218731734,ST3,525.25
27011,-6.4286817729549455,-59.77967360148588,ST3,400.51
27012,-7.122413765949668,-67.35587267575889,ST4,1232.87
27013,-4.463910055041567,-60.31935900784389,ST4,445.87
27014,-5.220486869570134,-58.69888473109402,ST5,258.12
27015,-4.252827793238463,-61.75951752660642,ST3,607.12
27016,-3.0108283708434493,-62.055469562112776,ST3,677.02
27017,-4.8455782980815165,-63.99479339611895,ST4,845.84
27018,-3.8445824959269235,-56.03730629918447,ST5,157.58
27019,-4.442784853785447,-61.795331421252456,ST2,607.57
27020,-9.157658986779577,-62.343058933638666,ST5,791.05
27021,-7.399333285996194,-62.67536067078012,ST1,737.88
27022,-3.035854375102258,-57.4479413149761,ST4,271.08
27023,-1.7432565831806333,-63.99881754355211,ST4,931.02
27024,-1.9936351612204106,-69.03985467552177,ST2,1451.19
27025,-7.751955740229135,-55.43516187898491,ST5,299.50
27026,-3.254955630975875,-69.13532582118677,ST4,1432.51
27027,-9.456675204316488,-67.96753886878477,ST1,1362.81
27028,-1.3825138287199117,-68.45515648963936,ST3,1407.87
27029,-9.518968738977017,-66.0683960738553,ST5,1171.29
27030,-8.310900523183092,-55.875162792153866,ST3,347.65
27031,-3.872916529250058,-67.23252929807903,ST4,1213.57
27032,-6.273764753087006,-67.90826990294721,ST2,1282.07
27033,-9.688057208752703,-61.094056335477106,ST4,719.65
27034,-2.7009938714426047,-57.384276864331625,ST1,302.23
27035,-4.251283762262185,-57.80912765850617,ST4,192.82
27036,-8.252889238110097,-67.42925077358842,ST2,1266.92
27037,-8.468007475393572,-54.487850840551296,ST5,416.26
27038,-5.05161628549135,-51.934877314407956,ST4,491.32
27039,-5.259780989300489,-58.31171573198256,ST3,215.28
27040,-6.908957760840379,-55.98072471788768,ST4,192.31
27041,-5.678583639223561,-63.78706186868626,ST3,822.80
27042,-9.050790254939827,-61.22160106916387,ST1,683.99
27043,-4.839970730538195,-68.03989398728562,ST4,1293.55
27044,-3.8362502121358713,-57.6467675986811,ST3,209.45
27045,-1.5263322838388262,-67.6675126271835,ST3,1319.70
27046,-3.4234069809510084,-54.927681376693826,ST1,256.00
27047,-6.4984003567150745,-58.645553663308675,ST2,289.11
27048,-1.130660884757475,-57.777816575264865,ST4,481.20
27049,-7.870149490066826,-68.30833208100184,ST2,1351.35
27050,-1.2659994754031842,-60.988315929138466,ST1,675.72
27051,-8.352803638626007,-52.58675753171819,ST1,543.49
27052,-8.72529178566194,-60.5172736767958,ST2,601.12
27053,-5.678216409604884,-53.54331338590724,ST3,316.73
27054,-7.815491552838466,-63.45400642613365,ST1,834.17
27055,-2.809724269312505,-51.47592731788771,ST1,605.31
27056,-3.686305306642115,-65.70729287645337,ST4,1049.32
27057,-5.9297111984059105,-58.27502875624397,ST2,225.22
27058,-6.745862655983947,-63.06010204701093,ST3,759.19
27059,-8.9104962061038,-51.3657487118051,ST5,687.54
27060,-4.034111279686157,-66.39678987743687,ST3,1119.33
27061,-3.4481344393983644,-64.96413730111567,ST2,973.30
27062,-8.250195321197731,-57.659259141845865,ST1,365.57
27063,-6.19295521432252,-64.51123679308385,ST4,907.42
27064,-3.284983336721811,-58.38878240034138,ST5,310.88
27065,-9.747578442248221,-58.99077109592892,ST3,580.26
27066,-5.259430962048154,-58.233867923130795,ST2,206.66
27067,-5.488892147868607,-58.310185638710614,ST2,217.05
27068,-3.4393563552108315,-61.51779882021358,ST5,604.44
27069,-6.520767408998209,-61.46574567576708,ST1,582.04
27070,-6.58907251032278,-63.306635165915864,ST1,782.32
27071,-7.979633093688323,-65.11381829989396,ST2,1013.42
27072,-6.283871652806566,-62.52383302071419,ST3,691.19
27073,-9.96454141785646,-66.13314620070716,ST1,1198.21
27074,-5.472827836582461,-60.046651985092154,ST1,408.22
27075,-7.246484044348243,-65.93741260327008,ST2,1081.39
27076,-1.8973799704621452,-66.68511131811829,ST5,1203.08
27077,-8.485866914737617,-58.180852060243,ST3,414.36
27078,-2.2700211041725007,-68.61437075086396,ST3,1397.78
27079,-1.1751207989061996,-57.73483211855638,ST4,474.98
27080,-5.134279990008333,-64.91691658284728,ST3,946.77
27081,-8.571602502801237,-62.57177898188233,ST2,779.44
27082,-7.853445163413501,-64.43088954313038,ST1,937.44
27083,-4.5719082554863215,-62.283944669225434,ST2,659.41
27084,-5.655011673268239,-59.35714590486648,ST2,334.36
27085,-7.921510269569995,-57.49955406520964,ST5,325.07
27086,-8.30009456386352,-67.35015031314201,ST4,1259.86
27087,-9.713030109558291,-62.29701771236,ST3,822.41
27088,-5.788565110173176,-61.877106655805584,ST3,613.00
27089,-3.7116339913007756,-56.852720044784505,ST5,176.43
27090,-9.855324250560942,-63.782965570726304,ST3,965.95
27091,-4.572803240131518,-63.45596697171666,ST1,788.59
27092,-6.621158835825931,-57.15955270648582,ST1,178.44
27093,-5.286652228996178,-52.49571845145758,ST3,428.82
27094,-9.0188149313744,-62.24412731305177,ST3,773.54
27095,-1.567085400606695,-64.33635371153701,ST5,973.30
27096,-9.57100538939644,-54.83282557653948,ST2,512.25
27097,-2.672238263489085,-54.569545711208974,ST3,346.74
27098,-7.252858572031389,-57.35320717032225,ST2,250.62
27099,-6.615949202315918,-59.63664969696137,ST2,393.31
27100,-9.951948064136138,-57.277186131039265,ST3,535.31
27101,-2.9091171737655888,-55.23104778977792,ST5,286.51
27102,-6.455247631653383,-58.69201822872599,ST3,291.32
27103,-9.15620398262767,-56.53821300280396,ST4,437.77
27104,-2.137694694924967,-52.303873344264204,ST5,566.58
27105,-4.49759029570239,-67.94976823823863,ST3,1285.72
27106,-9.618604704066765,-52.09628042783298,ST1,678.70
27107,-1.7959469085019695,-59.94432695626214,ST1,550.20
27108,-9.970562022803207,-62.59113593313754,ST2,865.38
27109,-5.671206258673123,-53.39980253105365,ST4,332.31
27110,-6.778699254960323,-52.36115032937581,ST4,475.65
27111,-2.752200743160185,-61.895030442392724,ST4,671.79
27112,-5.317352881238899,-63.865515495442224,ST4,830.23
27113,-1.5991512824553666,-65.0855340647494,ST4,1048.03
27114,-1.124777987147354,-53.60189405199326,ST3,549.47
27115,-4.915344952389323,-52.79090361073299,ST3,397.66
27116,-6.9987160210237604,-55.110711381754086,ST2,241.48
27117,-8.774443523136394,-59.537907493238926,ST2,527.56
27118,-3.909963178866498,-54.73170477119123,ST1,232.81
27119,-9.656794069828821,-69.55082982589636,ST3,1534.46
27120,-2.7548092229399455,-66.60346262738017,ST2,1167.99
27121,-7.653523350665612,-56.875205902623456,ST4,276.03
27122,-9.337567408023165,-65.53266476736617,ST4,1109.36
27123,-5.879881349221255,-51.781219188198804,ST3,512.85
27124,-5.324187593112544,-52.07916018593038,ST2,475.00
27125,-3.924011170384982,-52.65730921662498,ST3,435.90
27126,-4.022123036418881,-68.54267331526151,ST5,1355.92
27127,-6.210639311905959,-68.9125113513562,ST2,1392.25
27128,-7.166845003893253,-60.89121519881009,ST5,544.73
27129,-1.98793852568099,-55.955435701054434,ST2,362.61
27130,-1.2388461662696635,-64.52691265089696,ST5,1008.16
27131,-7.883744015736365,-68.29524221883652,ST3,1350.26
27132,-4.273817898370016,-58.066267815685165,ST2,215.77
27133,-8.84635306052222,-55.14657952415687,ST5,424.85
27134,-2.706812496873928,-61.35596807931897,ST3,619.99
27135,-6.751135954255531,-68.81577231924861,ST5,1386.97
27136,-8.09148451298095,-59.13003458108386,ST2,441.35
27137,-3.0348390990653495,-54.74320986179924,ST1,302.75
27138,-5.190448284905673,-67.90053371864722,ST2,1277.07
27139,-10.02711113928043,-67.9280922770228,ST4,1381.13
27140,-7.357573715258096,-59.33319064231592,ST3,404.65
27141,-1.397414879828144,-68.50027244872923,ST3,1412.14
27142,-4.843606677559047,-63.304966574655076,ST2,769.54
27143,-9.515528976112597,-61.930634565325136,ST5,777.14
27144,-7.587295137976498,-61.08929818601586,ST2,584.18
27145,-8.724710047266559,-66.66246745894428,ST1,1200.91
27146,-6.411896488416568,-62.27831952403054,ST5,667.04
27147,-6.794327398672669,-52.08064091274345,ST4,505.26
27148,-3.746323406349444,-63.945507047769446,ST5,855.88
27149,-1.9699292820239602,-62.523731191445094,ST3,772.92
27150,-6.841450358440229,-68.15428100639535,ST3,1315.63
27151,-5.305590029552173,-67.19765979131667,ST4,1199.16
27152,-2.554195910155115,-65.98114017000009,ST2,1106.90
27153,-4.145160206517311,-68.1197591337373,ST4,1307.85
27154,-8.830888310907833,-62.88899687650149,ST1,823.82
27155,-7.334936326962902,-59.0315391393756,ST3,376.59
27156,-5.4146730700444925,-54.46265305920682,ST3,212.02
27157,-6.885736455420686,-59.19602659783345,ST5,363.28
27158,-2.3419784157952765,-54.98183418709985,ST5,355.34
27159,-4.922768579146916,-55.454187885598195,ST1,106.56
27160,-5.673921075843885,-59.70957813374164,ST5,373.28
27161,-4.149576743493777,-61.110158549036335,ST4,538.92
27162,-7.051973237200773,-60.70550247021694,ST5,520.88
27163,-5.2598873364322305,-60.88364986550678,ST5,500.04
27164,-5.340758053361707,-60.21986100106564,ST2,426.70
27165,-6.598890315367774,-69.31031519203411,ST3,1439.57
27166,-4.472137786120123,-65.78554314237563,ST3,1046.77
27167,-2.992072770483052,-61.67164051218813,ST2,638.36
27168,-8.771140895126031,-62.34067528872515,ST3,768.15
27169,-9.817911121578849,-56.01794702686607,ST4,512.40
27170,-6.183864382209019,-52.6098400762299,ST5,429.31
27171,-2.389954899019286,-60.02915396857288,ST1,514.01
27172,-7.031700724968982,-52.328967926550845,ST5,489.73
27173,-9.967102796244307,-59.28064926205559,ST4,617.49
27174,-1.966400074847579,-61.085930169572215,ST1,636.55
27175,-6.62160396560225,-64.88976104294149,ST4,955.24
27176,-3.9954235167445793,-56.13257076750451,ST1,138.96
27177,-9.20859913511454,-54.237198655516934,ST5,501.64
27178,-8.593618332675995,-62.139614396052465,ST2,739.11
27179,-7.1976332324406,-57.878874127152656,ST3,275.88
27180,-1.3302078261895982,-54.97794173515012,ST2,459.52
27181,-7.034017955724517,-69.3226588373564,ST2,1446.26
27182,-5.131501234572479,-65.24361548513593,ST1,982.95
27183,-2.708988529185439,-54.73212188700483,ST3,333.25
27184,-8.311079968568864,-51.873451073674715,ST4,603.45
27185,-7.336127970045757,-59.026972313620895,ST2,376.28
27186,-8.580314414519455,-63.63993742229796,ST5,885.20
27187,-6.4490527463506035,-57.867533317325055,ST1,214.73
27188,-9.685827158920533,-57.762987905763644,ST1,519.54
27189,-7.277227171867792,-61.007551074379734,ST2,561.39
27190,-3.383858987081995,-64.96928613094119,ST4,975.36
27191,-2.1091443996973105,-59.31261418786132,ST3,476.05
27192,-7.126767563649902,-62.59344716787554,ST2,720.02
27193,-5.730661088542875,-64.18770586007678,ST1,867.38
27194,-7.496504718951847,-56.65452493258821,ST5,254.79
27195,-3.823139798695272,-53.18673973952063,ST1,385.44
27196,-4.307922053975993,-60.72411654720146,ST1,493.31
27197,-3.6689574143748622,-52.759708736087916,ST2,435.72
27198,-2.7049202867256117,-67.76178379644466,ST4,1294.44
27199,-6.804710436766394,-58.64060234451354,ST4,306.75
27200,-4.61978646154861,-66.03317605919986,ST2,1072.85
27201,-6.410299644578872,-65.57410433295603,ST3,1026.91
27202,-1.6032318498365967,-55.78089348580193,ST5,407.73
27203,-3.697356197403926,-65.24525511005676,ST4,998.60
27204,-5.103264181950702,-55.04144093420682,ST5,147.50
27205,-7.462618971400623,-69.03631618435958,ST5,1421.89
27206,-7.354124191684267,-57.27595231410521,ST3,257.36
27207,-2.2668656840491304,-62.341851496730364,ST3,739.81
27208,-7.264034458092366,-63.90310269232931,ST1,863.23
27209,-7.578177986252435,-67.45837493814443,ST3,1253.08
27210,-7.387168957765221,-53.83300021003733,ST2,369.32
27211,-4.3735959102726,-67.8937049491059,ST1,1280.58
27212,-1.6549489071238153,-68.11706923966001,ST3,1362.90
27213,-1.2277537166363146,-63.22229428264584,ST1,881.01
27214,-7.957187310161377,-55.25665775487294,ST5,327.88
27215,-7.369920484440392,-56.5550700796997,ST4,239.63
27216,-5.654194889562896,-60.38701968549444,ST2,447.47
27217,-1.6118519395235555,-53.92053973372848,ST4,484.76
27218,-7.571851058922006,-60.53798327488202,ST3,529.65
27219,-1.869452667687936,-51.62813785255351,ST4,644.72
27220,-2.6696385670648635,-67.93565899023694,ST2,1314.14
27221,-8.866840978190453,-63.08075309543779,ST1,844.25
27222,-9.376958318286828,-51.65682348422076,ST2,695.14
27223,-5.560430283114751,-59.01447504468143,ST5,295.38
27224,-2.3807309948494897,-60.45232945822647,ST4,552.44
27225,-9.574365759391982,-63.031513763879104,ST4,879.64
27226,-5.005557305059339,-60.690334654294624,ST5,479.33
27227,-1.769184077652417,-60.263058182661,ST1,578.21
27228,-4.253537054109747,-55.49806468880097,ST5,144.60
27229,-10.007598237846839,-54.098723876286435,ST3,587.85
27230,-3.3621692843267015,-58.61291644854462,ST3,323.68
27231,-3.3469087976231426,-54.10566486322503,ST1,326.24
27232,-4.473552212844584,-60.83619694418618,ST3,502.03
27233,-5.870477614980815,-59.25598567870194,ST2,327.65
27234,-6.481812997369422,-65.07030764482583,ST2,972.72
27235,-8.344344158318021,-60.11378731040331,ST2,539.91
27236,-8.83967147941764,-66.67703943921154,ST5,1206.48
27237,-2.7806526251445414,-69.2810358941474,ST1,1457.77
27238,-8.383149072068287,-68.89210712916575,ST4,1426.56
27239,-2.105558615262818,-67.7939924293878,ST1,1314.29
27240,-5.602732682063484,-66.75613532947433,ST1,1150.73
27241,-3.779559627635188,-53.12550860372504,ST4,393.62
27242,-1.3124916867654122,-64.37636675396398,ST3,989.53
27243,-7.471106939741421,-63.449429855386924,ST2,821.51
27244,-4.823414906608161,-59.783700618824085,ST4,380.96
27245,-7.410808308216467,-65.9027257463289,ST5,1081.43
27246,-1.1100779335805164,-53.97285403524145,ST3,528.98
27247,-7.808921005287738,-51.37824004429469,ST3,621.69
27248,-1.5435186652476052,-66.87275189876493,ST2,1235.55
27249,-4.082723218340418,-67.2188539597595,ST5,1209.23
27250,-6.850209423375405,-55.845534276888934,ST1,189.95
27251,-2.603980527550849,-69.225524174338,ST1,1455.65
27252,-3.7003517011373006,-55.34331462858579,ST3,203.87
27253,-8.552228510280878,-57.30333393719818,ST2,384.33
27254,-6.224530261137495,-57.11605989116865,ST2,138.77
27255,-5.089098915051995,-69.43085541449344,ST1,1446.71
27256,-2.5107670403201077,-61.74499933674573,ST5,668.39
27257,-3.2571761436993985,-67.53672171257584,ST4,1257.59
27258,-9.079444444567578,-64.26418150015787,ST4,970.85
27259,-6.564853778258953,-59.77047049332501,ST2,404.84
27260,-8.617019738378493,-63.999193565597814,ST1,922.94
27261,-9.482025831879502,-53.92552198687466,ST4,544.80
27262,-5.9374470626608655,-52.752172603182665,ST4,407.95
27263,-9.007923151043268,-56.93646267825818,ST4,425.53
27264,-3.3358809637532953,-69.14128605366353,ST3,1431.75
27265,-3.150583999530573,-53.60118304665808,ST5,383.70
27266,-9.854337692263892,-67.98973606591677,ST2,1380.38
27267,-9.428044542990127,-54.109525652024445,ST1,529.76
27268,-6.582240593993129,-67.13703233332535,ST4,1200.63
27269,-5.82841338049995,-59.96377591986776,ST1,403.64
27270,-3.1466047056427504,-64.21007197742533,ST2,899.76
27271,-1.1685653434133219,-55.75067363618971,ST4,456.00
27272,-1.4364565447041944,-65.1153988535176,ST2,1058.22
27273,-2.0844113869658676,-61.55606041847547,ST5,673.17
27274,-7.098653006427049,-61.187201221797935,ST2,572.13
27275,-7.221582813707407,-68.93696885744524,ST5,1406.94
27276,-9.853929097634852,-67.26030594714454,ST3,1306.13
27277,-6.487838556625368,-64.94148419792067,ST4,958.71
27278,-1.3619463318619278,-60.27091239572793,ST2,609.89
27279,-5.827146268103281,-60.89548653582624,ST3,505.59
27280,-2.814228340206447,-56.84082145198327,ST1,272.92
27281,-9.42314547322598,-52.85852532892578,ST5,606.52
27282,-8.08720902642289,-61.26828993593381,ST5,627.93
27283,-8.92834063968252,-52.35546973012339,ST1,604.76
27284,-9.423827211160738,-60.510838590103646,ST2,653.36
27285,-2.4374277471397265,-57.961410463236476,ST4,356.63
27286,-3.717488354194886,-61.408804056245636,ST5,583.33
27287,-9.01651317485692,-63.16001366318355,ST1,859.86
27288,-9.87841129694506,-63.155140296301006,ST5,909.61
27289,-7.041450710249757,-62.85594651466581,ST5,745.23
27290,-9.502860125761469,-62.432427659800844,ST3,820.69
27291,-9.03321810880968,-57.74026800040345,ST2,449.92
27292,-9.097143139881185,-52.90532808012017,ST3,575.73
27293,-8.672051240241377,-64.98952001780373,ST1,1025.87
27294,-6.402858995759532,-69.32378773469958,ST3,1439.16
27295,-2.3382888802919375,-68.38524327500426,ST3,1371.25
27296,-3.9929148323294923,-62.96780574190913,ST3,744.16
27297,-3.221506326449598,-57.73540909374308,ST5,269.30
27298,-3.4876927918328366,-65.18283487399343,ST1,996.17
27299,-9.277183660918203,-53.55153800114392,ST2,547.45
27300,-2.416835304206975,-58.655030791776475,ST3,402.16
27301,-2.719653712133205,-54.77206734727094,ST3,329.86
27302,-7.994899975116578,-54.25254061406511,ST5,386.77
27303,-6.829605252380681,-52.15221524806675,ST1,499.22
27304,-4.053572901347671,-66.12453861600535,ST2,1089.10
27305,-8.07872367161919,-64.74722256828426,ST4,978.33
27306,-1.5157999190997966,-61.006735876072156,ST2,659.52
27307,-4.6395480586550315,-65.55646636230126,ST4,1019.99
27308,-2.8890373209587548,-53.87951282742116,ST2,378.83
27309,-6.970442495223835,-55.995599213145475,ST3,198.63
27310,-1.8108234926853566,-59.51357687861889,ST1,515.56
27311,-2.4442505200421634,-62.32405533179981,ST1,729.42
27312,-2.9734010839739407,-66.80123349899887,ST3,1183.81
27313,-8.175909471791172,-55.203837027889854,ST3,352.62
27314,-3.0230519865727894,-54.97756774939945,ST5,289.15
27315,-9.010794705400007,-54.42163383290654,ST5,472.76
27316,-1.4937128976748166,-62.55889440711826,ST5,802.53
27317,-3.4802552454539404,-65.77208864003994,ST2,1060.49
27318,-7.6873695484167275,-54.12622799666899,ST4,369.37
27319,-7.692543794715844,-68.93888153746059,ST1,1415.70
27320,-1.4575470894778437,-51.42558893126831,ST2,690.06
27321,-8.157424828710337,-59.601903650031986,ST2,483.74
27322,-4.328774533047236,-61.31876427505817,ST2,557.53
27323,-9.786558001697143,-67.36736131689878,ST3,1314.17
27324,-8.798935901425132,-62.29238440280413,ST1,765.17
27325,-5.8500642098981706,-56.402426967557076,ST4,69.84
27326,-3.571582979881054,-69.11515319226879,ST3,1425.07
27327,-8.900553890020875,-51.962086271603646,ST1,635.23
27328,-6.71492908748229,-57.556002267633865,ST1,211.63
27329,-5.232339718726291,-60.542615692008994,ST2,462.28
27330,-8.65088682566099,-60.54061733315562,ST5,597.80
27331,-8.631330919876891,-68.65581006492084,ST4,1408.10
27332,-10.048621229449475,-53.25259938864252,ST2,636.98
27333,-1.8133379342998115,-53.51775369394451,ST2,493.73
27334,-3.369269197654795,-60.676336775347664,ST1,520.28
27335,-8.965287492625286,-65.0978305546254,ST4,1049.16
27336,-2.83535338875072,-64.21032962203383,ST2,909.43
27337,-9.833339028653665,-54.57381735167914,ST1,549.46
27338,-7.089910423160992,-64.64134999699691,ST5,937.87
27339,-2.191527824818791,-52.68048610616498,ST4,530.09
27340,-4.858905060582742,-69.53644796709945,ST4,1459.15
27341,-3.41864814002264,-69.41392490689253,ST1,1460.30
27342,-1.82764990857153,-62.43382290476322,ST1,771.77
27343,-7.779640538944475,-67.25252636146874,ST5,1235.56
27344,-2.7186701958715487,-68.86069028452663,ST5,1413.38
27345,-7.03375159237725,-65.10265752446796,ST4,986.43
27346,-5.8159347156034,-54.81617758092741,ST2,183.97
27347,-6.879750216679186,-69.169244292954,ST4,1427.37
27348,-7.689900388992592,-69.02227118752329,ST4,1424.69
27349,-5.391319083676208,-51.422632249279886,ST5,547.85
27350,-7.414447478691317,-69.47650853289623,ST3,1468.98
27351,-7.25810737473891,-53.33496949626046,ST5,404.47
27352,-3.152039109731823,-54.21644511162773,ST3,331.58
27353,-7.714971894211393,-64.20850160615791,ST3,909.45
27354,-2.93350893078125,-63.93304732555956,ST1,876.79
27355,-8.806955409984239,-60.46699914714624,ST5,602.83
27356,-6.757937755306484,-66.57257499568068,ST3,1141.30
27357,-5.270699438016743,-59.23853670368058,ST1,317.91
27358,-3.431188404137626,-66.67763579389334,ST1,1160.30
27359,-1.496408067892311,-58.205888507116214,ST5,461.85
27360,-3.2273677559441776,-64.93919282866624,ST1,976.00
27361,-6.26821540098728,-69.20913096393437,ST5,1425.40
27362,-1.7957973982882844,-65.51791548649005,ST1,1084.53
27363,-9.405749131474707,-64.07301918164313,ST2,968.57
27364,-4.240469300945789,-55.537339970615065,ST4,142.84
27365,-2.8853221966422797,-60.227194835928,ST4,500.77
27366,-5.212573914347864,-56.80087129141924,ST4,47.96
27367,-4.2829885802162,-61.647335282622315,ST5,594.28
27368,-2.8521162973658996,-64.06179433087557,ST4,893.13
27369,-7.933367464133892,-66.8515433541411,ST4,1196.50
27370,-5.7281824605691325,-58.089497185924316,ST1,198.67
27371,-6.0319372550975405,-54.120068926456,ST4,264.51
27372,-1.2228636777073056,-59.38502005031226,ST5,556.76
27373,-9.925730112634099,-61.03966360883205,ST1,733.80
27374,-6.7440112937016,-58.51390327239176,ST5,291.42
27375,-2.5535267369175196,-56.574716096324764,ST2,297.70
27376,-2.996544238297994,-58.95991568757257,ST3,379.36
27377,-3.6012562537337054,-68.73994347829453,ST2,1383.37
27378,-2.8082854994680826,-62.93313430857712,ST1,776.09
27379,-2.3354635412324525,-69.26751417316976,ST3,1466.66
27380,-9.204708069006328,-64.35562404065007,ST5,985.97
27381,-2.520915111132031,-68.64479339959723,ST5,1394.62
27382,-9.729635550352842,-67.54730937478041,ST4,1330.17
27383,-9.062537904740717,-54.837723459701124,ST4,459.11
27384,-5.16594125701022,-53.62899610727482,ST1,303.37
27385,-4.887292279712539,-68.24005688874456,ST4,1315.50
27386,-5.808653091586712,-62.258715818310016,ST2,655.24
27387,-2.2224743903898325,-58.44830077840625,ST3,405.69
27388,-6.087036916363423,-61.805889619096206,ST1,609.35
27389,-4.758802929831807,-57.993436941310485,ST4,187.31
27390,-2.0626136470767733,-63.16024735910898,ST3,831.55
27391,-4.608266469738873,-68.59657237796546,ST4,1356.46
